homestatecode,salestatecode,month,year,txn_count,salestatename,homestatename
09,03,1,2025,1442,PUNJAB,UTTAR PRADESH
18,03,1,2025,2,PUNJAB,ASSAM
24,03,1,2025,1,PUNJAB,GUJARAT
09,04,1,2025,9,CHANDIGARH,UTTAR PRADESH
08,05,1,2025,16,UTTARAKHAND,RAJASTHAN
19,05,1,2025,6,UTTARAKHAND,WEST BENGAL
05,06,1,2025,339,HARYANA,UTTARAKHAND
10,06,1,2025,38800,HARYANA,BIHAR
18,06,1,2025,46,HARYANA,ASSAM
20,06,1,2025,505,HARYANA,JHARKHAND
22,06,1,2025,68,HARYANA,CHHATTISGARH
08,07,1,2025,3960,DELHI,RAJASTHAN
27,07,1,2025,163,DELHI,MAHARASHTRA
36,07,1,2025,6,DELHI,TELANGANA
23,08,1,2025,3102,RAJASTHAN,MADHYA PRADESH
27,08,1,2025,28,RAJASTHAN,MAHARASHTRA
13,09,1,2025,1,UTTAR PRADESH,NAGALAND
20,09,1,2025,222,UTTAR PRADESH,JHARKHAND
36,09,1,2025,1,UTTAR PRADESH,TELANGANA
08,10,1,2025,135,BIHAR,RAJASTHAN
18,10,1,2025,200,BIHAR,ASSAM
24,10,1,2025,131,BIHAR,GUJARAT
28,10,1,2025,12,BIHAR,ANDHRA PRADESH
36,10,1,2025,28,BIHAR,TELANGANA
10,11,1,2025,107,SIKKIM,BIHAR
10,16,1,2025,1208,TRIPURA,BIHAR
23,16,1,2025,1,TRIPURA,MADHYA PRADESH
09,18,1,2025,7,ASSAM,UTTAR PRADESH
10,18,1,2025,59,ASSAM,BIHAR
07,19,1,2025,66,WEST BENGAL,DELHI
08,19,1,2025,2,WEST BENGAL,RAJASTHAN
22,19,1,2025,7,WEST BENGAL,CHHATTISGARH
06,20,1,2025,23,JHARKHAND,HARYANA
19,20,1,2025,4,JHARKHAND,WEST BENGAL
06,22,1,2025,18,CHHATTISGARH,HARYANA
10,22,1,2025,423,CHHATTISGARH,BIHAR
23,22,1,2025,266,CHHATTISGARH,MADHYA PRADESH
28,22,1,2025,2,CHHATTISGARH,ANDHRA PRADESH
01,23,1,2025,3,MADHYA PRADESH,JAMMU AND KASHMIR
10,23,1,2025,2038,MADHYA PRADESH,BIHAR
22,23,1,2025,119,MADHYA PRADESH,CHHATTISGARH
24,23,1,2025,45,MADHYA PRADESH,GUJARAT
33,23,1,2025,1,MADHYA PRADESH,TAMIL NADU
05,24,1,2025,34,GUJARAT,UTTARAKHAND
06,24,1,2025,295,GUJARAT,HARYANA
08,24,1,2025,1390,GUJARAT,RAJASTHAN
18,24,1,2025,7,GUJARAT,ASSAM
20,24,1,2025,334,GUJARAT,JHARKHAND
06,27,1,2025,405,MAHARASHTRA,HARYANA
24,27,1,2025,353,MAHARASHTRA,GUJARAT
32,27,1,2025,22,MAHARASHTRA,KERALA
38,27,1,2025,4,MAHARASHTRA,DADAR & NAGAR HAVELI & DAMAN & DIU
06,29,1,2025,7,KARNATAKA,HARYANA
28,29,1,2025,20,KARNATAKA,ANDHRA PRADESH
22,30,1,2025,11,GOA,CHHATTISGARH
19,32,1,2025,216,KERALA,WEST BENGAL
22,32,1,2025,6,KERALA,CHHATTISGARH
28,33,1,2025,1,TAMIL NADU,ANDHRA PRADESH
29,33,1,2025,3,TAMIL NADU,KARNATAKA
32,33,1,2025,4,TAMIL NADU,KERALA
08,36,1,2025,97,TELANGANA,RAJASTHAN
24,36,1,2025,9,TELANGANA,GUJARAT
09,38,1,2025,3377,DADAR & NAGAR HAVELI & DAMAN & DIU,UTTAR PRADESH
18,38,1,2025,12,DADAR & NAGAR HAVELI & DAMAN & DIU,ASSAM
32,38,1,2025,3,DADAR & NAGAR HAVELI & DAMAN & DIU,KERALA
09,01,2,2025,2121,JAMMU AND KASHMIR,UTTAR PRADESH
19,01,2,2025,33,JAMMU AND KASHMIR,WEST BENGAL
32,01,2,2025,1,JAMMU AND KASHMIR,KERALA
19,02,2,2025,23,HIMACHAL PRADESH,WEST BENGAL
20,02,2,2025,109,HIMACHAL PRADESH,JHARKHAND
05,03,2,2025,27,PUNJAB,UTTARAKHAND
06,05,2,2025,171,UTTARAKHAND,HARYANA
09,05,2,2025,15932,UTTARAKHAND,UTTAR PRADESH
01,06,2,2025,9,HARYANA,JAMMU AND KASHMIR
07,06,2,2025,864,HARYANA,DELHI
19,06,2,2025,173,HARYANA,WEST BENGAL
20,06,2,2025,502,HARYANA,JHARKHAND
33,06,2,2025,1,HARYANA,TAMIL NADU
36,06,2,2025,3,HARYANA,TELANGANA
01,07,2,2025,223,DELHI,JAMMU AND KASHMIR
03,07,2,2025,13,DELHI,PUNJAB
23,07,2,2025,20765,DELHI,MADHYA PRADESH
36,07,2,2025,9,DELHI,TELANGANA
06,08,2,2025,1413,RAJASTHAN,HARYANA
07,08,2,2025,198,RAJASTHAN,DELHI
07,10,2,2025,2577,BIHAR,DELHI
08,10,2,2025,75,BIHAR,RAJASTHAN
09,10,2,2025,3208,BIHAR,UTTAR PRADESH
24,10,2,2025,114,BIHAR,GUJARAT
06,11,2,2025,1,SIKKIM,HARYANA
19,17,2,2025,1,MEGHALAYA,WEST BENGAL
24,19,2,2025,3,WEST BENGAL,GUJARAT
29,19,2,2025,1,WEST BENGAL,KARNATAKA
36,19,2,2025,1,WEST BENGAL,TELANGANA
05,22,2,2025,1,CHHATTISGARH,UTTARAKHAND
08,23,2,2025,384,MADHYA PRADESH,RAJASTHAN
09,23,2,2025,4947,MADHYA PRADESH,UTTAR PRADESH
10,24,2,2025,8216,GUJARAT,BIHAR
29,24,2,2025,15,GUJARAT,KARNATAKA
32,24,2,2025,9,GUJARAT,KERALA
38,24,2,2025,9,GUJARAT,DADAR & NAGAR HAVELI & DAMAN & DIU
07,27,2,2025,116,MAHARASHTRA,DELHI
10,27,2,2025,28425,MAHARASHTRA,BIHAR
23,27,2,2025,1418,MAHARASHTRA,MADHYA PRADESH
38,27,2,2025,3,MAHARASHTRA,DADAR & NAGAR HAVELI & DAMAN & DIU
19,29,2,2025,1,KARNATAKA,WEST BENGAL
32,29,2,2025,7,KARNATAKA,KERALA
33,29,2,2025,15,KARNATAKA,TAMIL NADU
08,30,2,2025,17,GOA,RAJASTHAN
10,30,2,2025,928,GOA,BIHAR
05,32,2,2025,5,KERALA,UTTARAKHAND
09,32,2,2025,441,KERALA,UTTAR PRADESH
20,32,2,2025,343,KERALA,JHARKHAND
27,32,2,2025,91,KERALA,MAHARASHTRA
09,33,2,2025,15,TAMIL NADU,UTTAR PRADESH
27,33,2,2025,1,TAMIL NADU,MAHARASHTRA
32,33,2,2025,2,TAMIL NADU,KERALA
01,36,2,2025,2,TELANGANA,JAMMU AND KASHMIR
05,36,2,2025,4,TELANGANA,UTTARAKHAND
06,36,2,2025,46,TELANGANA,HARYANA
23,36,2,2025,345,TELANGANA,MADHYA PRADESH
10,38,2,2025,4940,DADAR & NAGAR HAVELI & DAMAN & DIU,BIHAR
19,38,2,2025,37,DADAR & NAGAR HAVELI & DAMAN & DIU,WEST BENGAL
20,38,2,2025,278,DADAR & NAGAR HAVELI & DAMAN & DIU,JHARKHAND
07,01,3,2025,11,JAMMU AND KASHMIR,DELHI
08,01,3,2025,2,JAMMU AND KASHMIR,RAJASTHAN
09,01,3,2025,2311,JAMMU AND KASHMIR,UTTAR PRADESH
10,01,3,2025,1913,JAMMU AND KASHMIR,BIHAR
20,01,3,2025,67,JAMMU AND KASHMIR,JHARKHAND
24,01,3,2025,1,JAMMU AND KASHMIR,GUJARAT
08,02,3,2025,33,HIMACHAL PRADESH,RAJASTHAN
21,02,3,2025,1,HIMACHAL PRADESH,ODISHA
23,02,3,2025,231,HIMACHAL PRADESH,MADHYA PRADESH
27,02,3,2025,1,HIMACHAL PRADESH,MAHARASHTRA
01,03,3,2025,1,PUNJAB,JAMMU AND KASHMIR
09,03,3,2025,1695,PUNJAB,UTTAR PRADESH
19,03,3,2025,2,PUNJAB,WEST BENGAL
23,03,3,2025,49,PUNJAB,MADHYA PRADESH
05,04,3,2025,2,CHANDIGARH,UTTARAKHAND
08,05,3,2025,3,UTTARAKHAND,RAJASTHAN
19,06,3,2025,146,HARYANA,WEST BENGAL
27,06,3,2025,29,HARYANA,MAHARASHTRA
36,06,3,2025,2,HARYANA,TELANGANA
16,07,3,2025,11,DELHI,TRIPURA
20,07,3,2025,4384,DELHI,JHARKHAND
23,07,3,2025,20849,DELHI,MADHYA PRADESH
27,07,3,2025,239,DELHI,MAHARASHTRA
29,07,3,2025,15,DELHI,KARNATAKA
32,07,3,2025,17,DELHI,KERALA
07,08,3,2025,240,RAJASTHAN,DELHI
10,08,3,2025,7052,RAJASTHAN,BIHAR
24,08,3,2025,98,RAJASTHAN,GUJARAT
29,08,3,2025,2,RAJASTHAN,KARNATAKA
36,08,3,2025,3,RAJASTHAN,TELANGANA
20,09,3,2025,126,UTTAR PRADESH,JHARKHAND
38,09,3,2025,1,UTTAR PRADESH,DADAR & NAGAR HAVELI & DAMAN & DIU
01,10,3,2025,2,BIHAR,JAMMU AND KASHMIR
09,10,3,2025,3142,BIHAR,UTTAR PRADESH
21,10,3,2025,9,BIHAR,ODISHA
29,10,3,2025,21,BIHAR,KARNATAKA
20,11,3,2025,1,SIKKIM,JHARKHAND
19,16,3,2025,2,TRIPURA,WEST BENGAL
07,19,3,2025,66,WEST BENGAL,DELHI
09,19,3,2025,342,WEST BENGAL,UTTAR PRADESH
16,19,3,2025,3,WEST BENGAL,TRIPURA
20,19,3,2025,162,WEST BENGAL,JHARKHAND
06,20,3,2025,19,JHARKHAND,HARYANA
08,20,3,2025,1,JHARKHAND,RAJASTHAN
10,20,3,2025,2289,JHARKHAND,BIHAR
29,20,3,2025,1,JHARKHAND,KARNATAKA
09,22,3,2025,316,CHHATTISGARH,UTTAR PRADESH
07,23,3,2025,204,MADHYA PRADESH,DELHI
10,23,3,2025,1985,MADHYA PRADESH,BIHAR
29,23,3,2025,1,MADHYA PRADESH,KARNATAKA
08,24,3,2025,975,GUJARAT,RAJASTHAN
18,24,3,2025,9,GUJARAT,ASSAM
27,24,3,2025,1112,GUJARAT,MAHARASHTRA
07,27,3,2025,108,MAHARASHTRA,DELHI
09,27,3,2025,50483,MAHARASHTRA,UTTAR PRADESH
18,27,3,2025,63,MAHARASHTRA,ASSAM
33,27,3,2025,15,MAHARASHTRA,TAMIL NADU
36,27,3,2025,20,MAHARASHTRA,TELANGANA
08,28,3,2025,1,ANDHRA PRADESH,RAJASTHAN
28,29,3,2025,1,KARNATAKA,ANDHRA PRADESH
07,30,3,2025,5,GOA,DELHI
19,30,3,2025,15,GOA,WEST BENGAL
28,30,3,2025,4,GOA,ANDHRA PRADESH
32,30,3,2025,1,GOA,KERALA
07,32,3,2025,16,KERALA,DELHI
08,32,3,2025,6,KERALA,RAJASTHAN
29,30,7,2024,360,GOA,KARNATAKA
32,30,7,2024,2,GOA,KERALA
19,32,7,2024,133,KERALA,WEST BENGAL
09,33,7,2024,22,TAMIL NADU,UTTAR PRADESH
10,33,7,2024,685,TAMIL NADU,BIHAR
18,33,7,2024,13,TAMIL NADU,ASSAM
20,33,7,2024,4,TAMIL NADU,JHARKHAND
28,33,7,2024,5,TAMIL NADU,ANDHRA PRADESH
07,36,7,2024,14,TELANGANA,DELHI
10,36,7,2024,2699,TELANGANA,BIHAR
01,37,7,2024,8,LADAKH,JAMMU AND KASHMIR
05,37,7,2024,2,LADAKH,UTTARAKHAND
22,37,7,2024,6,LADAKH,CHHATTISGARH
33,38,7,2024,1,Dadar & Nagar Haveli & Daman & Diu,TAMIL NADU
06,01,8,2024,51,JAMMU AND KASHMIR,HARYANA
09,01,8,2024,4901,JAMMU AND KASHMIR,UTTAR PRADESH
09,02,8,2024,9598,HIMACHAL PRADESH,UTTAR PRADESH
27,03,8,2024,1,PUNJAB,MAHARASHTRA
08,04,8,2024,2,CHANDIGARH,RAJASTHAN
01,05,8,2024,2,UTTARAKHAND,JAMMU AND KASHMIR
18,05,8,2024,4,UTTARAKHAND,ASSAM
23,05,8,2024,67,UTTARAKHAND,MADHYA PRADESH
24,05,8,2024,2,UTTARAKHAND,GUJARAT
01,06,8,2024,6,HARYANA,JAMMU AND KASHMIR
33,06,8,2024,2,HARYANA,TAMIL NADU
01,07,8,2024,36,DELHI,JAMMU AND KASHMIR
08,07,8,2024,3501,DELHI,RAJASTHAN
13,07,8,2024,5,DELHI,NAGALAND
28,07,8,2024,21,DELHI,ANDHRA PRADESH
19,08,8,2024,23,RAJASTHAN,WEST BENGAL
23,08,8,2024,987,RAJASTHAN,MADHYA PRADESH
28,08,8,2024,1,RAJASTHAN,ANDHRA PRADESH
10,09,8,2024,1901,UTTAR PRADESH,BIHAR
20,09,8,2024,53,UTTAR PRADESH,JHARKHAND
27,09,8,2024,356,UTTAR PRADESH,MAHARASHTRA
32,09,8,2024,1,UTTAR PRADESH,KERALA
05,10,8,2024,40,BIHAR,UTTARAKHAND
23,10,8,2024,99,BIHAR,MADHYA PRADESH
24,10,8,2024,80,BIHAR,GUJARAT
09,11,8,2024,4,SIKKIM,UTTAR PRADESH
09,12,8,2024,1,ARUNACHAL PRADESH,UTTAR PRADESH
18,16,8,2024,20,TRIPURA,ASSAM
07,18,8,2024,1,ASSAM,DELHI
23,19,8,2024,9,WEST BENGAL,MADHYA PRADESH
24,19,8,2024,1,WEST BENGAL,GUJARAT
29,19,8,2024,2,WEST BENGAL,KARNATAKA
07,20,8,2024,42,JHARKHAND,DELHI
08,20,8,2024,2,JHARKHAND,RAJASTHAN
09,20,8,2024,94,JHARKHAND,UTTAR PRADESH
32,20,8,2024,1,JHARKHAND,KERALA
07,22,8,2024,7,CHHATTISGARH,DELHI
20,22,8,2024,30,CHHATTISGARH,JHARKHAND
08,23,8,2024,280,MADHYA PRADESH,RAJASTHAN
16,23,8,2024,1,MADHYA PRADESH,TRIPURA
20,24,8,2024,191,GUJARAT,JHARKHAND
23,24,8,2024,4050,GUJARAT,MADHYA PRADESH
27,24,8,2024,945,GUJARAT,MAHARASHTRA
33,24,8,2024,5,GUJARAT,TAMIL NADU
01,27,8,2024,4,MAHARASHTRA,JAMMU AND KASHMIR
08,27,8,2024,667,MAHARASHTRA,RAJASTHAN
09,27,8,2024,37009,MAHARASHTRA,UTTAR PRADESH
10,27,8,2024,20420,MAHARASHTRA,BIHAR
22,27,8,2024,122,MAHARASHTRA,CHHATTISGARH
23,27,8,2024,1119,MAHARASHTRA,MADHYA PRADESH
09,29,8,2024,58,KARNATAKA,UTTAR PRADESH
16,29,8,2024,1,KARNATAKA,TRIPURA
24,29,8,2024,1,KARNATAKA,GUJARAT
19,30,8,2024,16,GOA,WEST BENGAL
22,32,8,2024,11,KERALA,CHHATTISGARH
27,33,8,2024,3,TAMIL NADU,MAHARASHTRA
06,35,8,2024,1,ANDAMAN AND NICOBAR ISLANDS,HARYANA
10,35,8,2024,8,ANDAMAN AND NICOBAR ISLANDS,BIHAR
28,35,8,2024,1,ANDAMAN AND NICOBAR ISLANDS,ANDHRA PRADESH
10,36,8,2024,821,TELANGANA,BIHAR
09,37,8,2024,2,LADAKH,UTTAR PRADESH
27,37,8,2024,2,LADAKH,MAHARASHTRA
08,38,8,2024,44,Dadar & Nagar Haveli & Daman & Diu,RAJASTHAN
10,38,8,2024,3881,Dadar & Nagar Haveli & Daman & Diu,BIHAR
19,38,8,2024,42,Dadar & Nagar Haveli & Daman & Diu,WEST BENGAL
08,01,9,2024,13,JAMMU AND KASHMIR,RAJASTHAN
24,01,9,2024,1,JAMMU AND KASHMIR,GUJARAT
08,02,9,2024,9,HIMACHAL PRADESH,RAJASTHAN
18,02,9,2024,2,HIMACHAL PRADESH,ASSAM
05,03,9,2024,16,PUNJAB,UTTARAKHAND
10,03,9,2024,2722,PUNJAB,BIHAR
22,03,9,2024,4,PUNJAB,CHHATTISGARH
08,05,9,2024,15,UTTARAKHAND,RAJASTHAN
10,05,9,2024,2439,UTTARAKHAND,BIHAR
18,05,9,2024,4,UTTARAKHAND,ASSAM
22,05,9,2024,21,UTTARAKHAND,CHHATTISGARH
33,05,9,2024,1,UTTARAKHAND,TAMIL NADU
02,06,9,2024,11,HARYANA,HIMACHAL PRADESH
05,06,9,2024,272,HARYANA,UTTARAKHAND
09,06,9,2024,24254,HARYANA,UTTAR PRADESH
08,07,9,2024,3589,DELHI,RAJASTHAN
10,07,9,2024,216040,DELHI,BIHAR
13,07,9,2024,2,DELHI,NAGALAND
20,07,9,2024,3710,DELHI,JHARKHAND
24,07,9,2024,171,DELHI,GUJARAT
29,07,9,2024,10,DELHI,KARNATAKA
05,08,9,2024,17,RAJASTHAN,UTTARAKHAND
20,08,9,2024,80,RAJASTHAN,JHARKHAND
27,08,9,2024,37,RAJASTHAN,MAHARASHTRA
33,08,9,2024,2,RAJASTHAN,TAMIL NADU
22,09,9,2024,58,UTTAR PRADESH,CHHATTISGARH
33,09,9,2024,2,UTTAR PRADESH,TAMIL NADU
09,10,9,2024,1486,BIHAR,UTTAR PRADESH
19,11,9,2024,1,SIKKIM,WEST BENGAL
22,11,9,2024,1,SIKKIM,CHHATTISGARH
07,19,9,2024,50,WEST BENGAL,DELHI
29,19,9,2024,1,WEST BENGAL,KARNATAKA
06,20,9,2024,14,JHARKHAND,HARYANA
10,20,9,2024,1735,JHARKHAND,BIHAR
18,20,9,2024,1,JHARKHAND,ASSAM
28,20,9,2024,2,JHARKHAND,ANDHRA PRADESH
07,22,9,2024,8,CHHATTISGARH,DELHI
09,22,9,2024,161,CHHATTISGARH,UTTAR PRADESH
19,22,9,2024,5,CHHATTISGARH,WEST BENGAL
20,22,9,2024,40,CHHATTISGARH,JHARKHAND
27,22,9,2024,18,CHHATTISGARH,MAHARASHTRA
09,23,9,2024,2993,MADHYA PRADESH,UTTAR PRADESH
19,23,9,2024,2,MADHYA PRADESH,WEST BENGAL
24,23,9,2024,32,MADHYA PRADESH,GUJARAT
33,23,9,2024,2,MADHYA PRADESH,TAMIL NADU
06,24,9,2024,165,GUJARAT,HARYANA
18,24,9,2024,6,GUJARAT,ASSAM
05,27,9,2024,70,MAHARASHTRA,UTTARAKHAND
07,27,9,2024,80,MAHARASHTRA,DELHI
10,27,9,2024,21271,MAHARASHTRA,BIHAR
24,27,9,2024,292,MAHARASHTRA,GUJARAT
29,27,9,2024,242,MAHARASHTRA,KARNATAKA
33,27,9,2024,194,MAHARASHTRA,TAMIL NADU
36,27,9,2024,15,MAHARASHTRA,TELANGANA
06,29,9,2024,4,KARNATAKA,HARYANA
16,29,9,2024,2,KARNATAKA,TRIPURA
23,29,9,2024,19,KARNATAKA,MADHYA PRADESH
28,29,9,2024,19,KARNATAKA,ANDHRA PRADESH
01,30,9,2024,2,GOA,JAMMU AND KASHMIR
06,30,9,2024,6,GOA,HARYANA
08,30,9,2024,26,GOA,RAJASTHAN
01,32,9,2024,3,KERALA,JAMMU AND KASHMIR
07,32,9,2024,14,KERALA,DELHI
16,32,9,2024,3,KERALA,TRIPURA
18,32,9,2024,259,KERALA,ASSAM
24,32,9,2024,6,KERALA,GUJARAT
27,32,9,2024,86,KERALA,MAHARASHTRA
10,33,9,2024,249,TAMIL NADU,BIHAR
20,35,9,2024,2,ANDAMAN AND NICOBAR ISLANDS,JHARKHAND
07,36,9,2024,13,TELANGANA,DELHI
16,36,9,2024,1,TELANGANA,TRIPURA
19,36,9,2024,12,TELANGANA,WEST BENGAL
23,36,9,2024,192,TELANGANA,MADHYA PRADESH
32,36,9,2024,2,TELANGANA,KERALA
08,37,9,2024,4,LADAKH,RAJASTHAN
18,38,9,2024,11,Dadar & Nagar Haveli & Daman & Diu,ASSAM
06,01,10,2024,59,JAMMU AND KASHMIR,HARYANA
07,01,10,2024,10,JAMMU AND KASHMIR,DELHI
10,01,10,2024,1901,JAMMU AND KASHMIR,BIHAR
24,01,10,2024,1,JAMMU AND KASHMIR,GUJARAT
05,02,10,2024,41,HIMACHAL PRADESH,UTTARAKHAND
07,02,10,2024,35,HIMACHAL PRADESH,DELHI
18,02,10,2024,2,HIMACHAL PRADESH,ASSAM
19,02,10,2024,20,HIMACHAL PRADESH,WEST BENGAL
05,03,10,2024,4,PUNJAB,UTTARAKHAND
07,05,10,2024,179,UTTARAKHAND,DELHI
10,05,10,2024,2725,UTTARAKHAND,BIHAR
18,05,10,2024,4,UTTARAKHAND,ASSAM
22,05,10,2024,25,UTTARAKHAND,CHHATTISGARH
23,05,10,2024,58,UTTARAKHAND,MADHYA PRADESH
01,06,10,2024,5,HARYANA,JAMMU AND KASHMIR
22,06,10,2024,100,HARYANA,CHHATTISGARH
05,07,10,2024,6117,DELHI,UTTARAKHAND
18,07,10,2024,385,DELHI,ASSAM
24,07,10,2024,189,DELHI,GUJARAT
33,07,10,2024,108,DELHI,TAMIL NADU
36,07,10,2024,10,DELHI,TELANGANA
05,08,10,2024,13,RAJASTHAN,UTTARAKHAND
06,08,10,2024,1046,RAJASTHAN,HARYANA
27,08,10,2024,51,RAJASTHAN,MAHARASHTRA
33,08,10,2024,2,RAJASTHAN,TAMIL NADU
36,08,10,2024,4,RAJASTHAN,TELANGANA
06,09,10,2024,1163,UTTAR PRADESH,HARYANA
08,09,10,2024,65,UTTAR PRADESH,RAJASTHAN
20,09,10,2024,91,UTTAR PRADESH,JHARKHAND
28,09,10,2024,1,UTTAR PRADESH,ANDHRA PRADESH
29,09,10,2024,10,UTTAR PRADESH,KARNATAKA
05,10,10,2024,60,BIHAR,UTTARAKHAND
06,10,10,2024,1136,BIHAR,HARYANA
07,10,10,2024,2357,BIHAR,DELHI
10,15,10,2024,1,MIZORAM,BIHAR
09,16,10,2024,3,TRIPURA,UTTAR PRADESH
10,17,10,2024,9,MEGHALAYA,BIHAR
16,17,10,2024,1,MEGHALAYA,TRIPURA
18,17,10,2024,5,MEGHALAYA,ASSAM
19,17,10,2024,2,MEGHALAYA,WEST BENGAL
08,18,10,2024,1,ASSAM,RAJASTHAN
09,18,10,2024,6,ASSAM,UTTAR PRADESH
06,19,10,2024,12,WEST BENGAL,HARYANA
24,19,10,2024,1,WEST BENGAL,GUJARAT
27,19,10,2024,11,WEST BENGAL,MAHARASHTRA
06,20,10,2024,14,JHARKHAND,HARYANA
09,20,10,2024,99,JHARKHAND,UTTAR PRADESH
22,20,10,2024,27,JHARKHAND,CHHATTISGARH
19,22,10,2024,5,CHHATTISGARH,WEST BENGAL
23,22,10,2024,158,CHHATTISGARH,MADHYA PRADESH
18,23,10,2024,29,MADHYA PRADESH,ASSAM
28,23,10,2024,1,MADHYA PRADESH,ANDHRA PRADESH
01,27,10,2024,3,MAHARASHTRA,JAMMU AND KASHMIR
02,27,10,2024,1,MAHARASHTRA,HIMACHAL PRADESH
07,27,10,2024,85,MAHARASHTRA,DELHI
19,27,10,2024,310,MAHARASHTRA,WEST BENGAL
24,27,10,2024,318,MAHARASHTRA,GUJARAT
05,30,10,2024,4,GOA,UTTARAKHAND
10,30,10,2024,682,GOA,BIHAR
05,32,10,2024,4,KERALA,UTTARAKHAND
07,32,10,2024,15,KERALA,DELHI
09,32,10,2024,348,KERALA,UTTAR PRADESH
29,32,10,2024,388,KERALA,KARNATAKA
33,32,10,2024,528,KERALA,TAMIL NADU
36,32,10,2024,7,KERALA,TELANGANA
01,33,10,2024,1,TAMIL NADU,JAMMU AND KASHMIR
32,33,10,2024,33,TAMIL NADU,KERALA
06,35,10,2024,1,ANDAMAN AND NICOBAR ISLANDS,HARYANA
32,35,10,2024,3,ANDAMAN AND NICOBAR ISLANDS,KERALA
08,36,10,2024,75,TELANGANA,RAJASTHAN
22,36,10,2024,83,TELANGANA,CHHATTISGARH
23,36,10,2024,205,TELANGANA,MADHYA PRADESH
27,36,10,2024,986,TELANGANA,MAHARASHTRA
29,36,10,2024,468,TELANGANA,KARNATAKA
02,38,10,2024,1,Dadar & Nagar Haveli & Daman & Diu,HIMACHAL PRADESH
05,38,10,2024,12,Dadar & Nagar Haveli & Daman & Diu,UTTARAKHAND
07,38,10,2024,3,Dadar & Nagar Haveli & Daman & Diu,DELHI
22,38,10,2024,30,Dadar & Nagar Haveli & Daman & Diu,CHHATTISGARH
06,01,11,2024,54,JAMMU AND KASHMIR,HARYANA
08,01,11,2024,8,JAMMU AND KASHMIR,RAJASTHAN
18,01,11,2024,4,JAMMU AND KASHMIR,ASSAM
20,01,11,2024,46,JAMMU AND KASHMIR,JHARKHAND
24,01,11,2024,1,JAMMU AND KASHMIR,GUJARAT
27,01,11,2024,1,JAMMU AND KASHMIR,MAHARASHTRA
19,02,11,2024,16,HIMACHAL PRADESH,WEST BENGAL
07,03,11,2024,8,PUNJAB,DELHI
23,03,11,2024,23,PUNJAB,MADHYA PRADESH
08,05,11,2024,16,UTTARAKHAND,RAJASTHAN
33,05,11,2024,1,UTTARAKHAND,TAMIL NADU
01,06,11,2024,4,HARYANA,JAMMU AND KASHMIR
05,06,11,2024,206,HARYANA,UTTARAKHAND
18,06,11,2024,30,HARYANA,ASSAM
22,06,11,2024,126,HARYANA,CHHATTISGARH
19,07,11,2024,2057,DELHI,WEST BENGAL
28,07,11,2024,27,DELHI,ANDHRA PRADESH
07,08,11,2024,172,RAJASTHAN,DELHI
19,08,11,2024,26,RAJASTHAN,WEST BENGAL
05,09,11,2024,45,UTTAR PRADESH,UTTARAKHAND
27,09,11,2024,713,UTTAR PRADESH,MAHARASHTRA
36,09,11,2024,1,UTTAR PRADESH,TELANGANA
01,10,11,2024,1,BIHAR,JAMMU AND KASHMIR
02,10,11,2024,2,BIHAR,HIMACHAL PRADESH
06,10,11,2024,1397,BIHAR,HARYANA
07,10,11,2024,2674,BIHAR,DELHI
09,10,11,2024,1297,BIHAR,UTTAR PRADESH
29,10,11,2024,20,BIHAR,KARNATAKA
09,11,11,2024,1,SIKKIM,UTTAR PRADESH
10,11,11,2024,127,SIKKIM,BIHAR
06,16,11,2024,1,TRIPURA,HARYANA
22,16,11,2024,1,TRIPURA,CHHATTISGARH
19,18,11,2024,1,ASSAM,WEST BENGAL
07,19,11,2024,61,WEST BENGAL,DELHI
09,19,11,2024,149,WEST BENGAL,UTTAR PRADESH
27,19,11,2024,7,WEST BENGAL,MAHARASHTRA
19,20,11,2024,3,JHARKHAND,WEST BENGAL
06,22,11,2024,17,CHHATTISGARH,HARYANA
23,22,11,2024,197,CHHATTISGARH,MADHYA PRADESH
36,22,11,2024,1,CHHATTISGARH,TELANGANA
07,23,11,2024,164,MADHYA PRADESH,DELHI
18,23,11,2024,1,MADHYA PRADESH,ASSAM
22,23,11,2024,314,MADHYA PRADESH,CHHATTISGARH
24,23,11,2024,37,MADHYA PRADESH,GUJARAT
33,23,11,2024,3,MADHYA PRADESH,TAMIL NADU
29,24,11,2024,3,GUJARAT,KARNATAKA
32,24,11,2024,9,GUJARAT,KERALA
06,27,11,2024,335,MAHARASHTRA,HARYANA
10,27,11,2024,23132,MAHARASHTRA,BIHAR
29,27,11,2024,231,MAHARASHTRA,KARNATAKA
08,30,11,2024,29,GOA,RAJASTHAN
29,30,11,2024,475,GOA,KARNATAKA
33,30,11,2024,4,GOA,TAMIL NADU
36,30,11,2024,2,GOA,TELANGANA
05,32,11,2024,6,KERALA,UTTARAKHAND
06,32,11,2024,7,KERALA,HARYANA
07,32,11,2024,14,KERALA,DELHI
18,32,11,2024,362,KERALA,ASSAM
36,32,11,2024,6,KERALA,TELANGANA
06,33,11,2024,3,TAMIL NADU,HARYANA
23,33,11,2024,2,TAMIL NADU,MADHYA PRADESH
28,33,11,2024,2,TAMIL NADU,ANDHRA PRADESH
10,35,11,2024,12,ANDAMAN AND NICOBAR ISLANDS,BIHAR
29,36,11,2024,677,TELANGANA,KARNATAKA
08,37,11,2024,10,LADAKH,RAJASTHAN
